year,time,Location,coal_CF,solar_CF,wind_CF,batteries_CF,natgas_CF,,,,Resource,CF,Adjusted factor,Adjusted CF,,Arizona,WACO
2020,6226,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6227,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6228,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6229,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6230,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6231,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6232,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6233,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6234,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6235,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6236,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6237,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6238,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6239,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6240,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6241,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6242,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6243,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6244,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6245,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6246,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6247,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6248,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6249,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6250,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6251,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6252,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6253,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6254,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6255,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6256,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6257,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6258,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6259,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6260,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6261,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6262,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6263,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6264,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6265,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6266,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6267,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6268,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6269,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6270,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6271,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6272,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6273,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6274,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6275,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6276,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6277,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6278,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6279,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6280,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6281,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6282,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6283,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6284,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6285,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6286,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6287,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6288,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6289,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6290,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6291,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6292,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6293,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6294,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6295,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6296,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6297,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6298,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6299,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6300,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6301,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6302,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6303,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6304,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6305,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6306,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6307,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6308,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6309,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6310,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6311,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6312,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6313,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6314,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6315,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6316,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6317,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6318,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6319,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6320,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6321,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6322,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6323,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6324,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6325,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6326,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6327,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6328,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6329,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6330,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6331,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6332,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6333,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6334,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6335,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6336,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6337,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6338,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6339,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6340,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6341,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6342,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6343,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6344,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6345,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6346,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6347,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6348,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6349,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6350,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6351,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6352,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6353,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6354,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6355,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6356,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6357,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6358,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6359,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6360,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6361,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6362,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6363,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6364,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6365,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6366,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6367,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6368,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6369,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6370,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6371,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6372,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6373,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6374,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6375,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6376,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6377,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6378,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6379,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6380,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6381,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6382,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6383,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6384,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6385,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6386,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6387,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6388,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6389,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6390,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6391,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6392,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6393,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6394,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6395,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6396,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6397,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6398,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6399,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6400,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6401,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6402,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6403,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6404,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6405,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6406,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6407,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6408,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6409,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6410,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6411,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6412,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6413,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6414,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6415,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6416,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6417,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6418,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6419,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6420,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6421,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6422,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6423,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6424,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6425,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6426,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6427,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6428,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6429,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6430,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6431,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6432,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6433,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6434,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6435,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6436,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6437,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6438,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6439,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6440,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6441,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6442,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6443,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6444,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6445,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6446,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6447,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6448,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6449,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6450,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6451,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6452,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6453,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6454,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6455,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6456,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6457,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6458,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6459,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6460,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6461,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6462,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6463,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6464,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6465,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6466,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6467,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6468,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6469,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6470,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6471,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6472,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6473,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6474,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6475,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6476,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6477,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6478,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6479,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6480,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6481,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6482,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6483,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6484,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6485,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6486,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6487,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6488,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6489,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6490,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6491,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6492,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6493,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6494,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6495,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6496,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6497,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6498,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6499,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6500,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6501,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6502,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6503,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6504,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6505,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6506,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6507,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6508,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6509,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6510,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6511,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6512,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6513,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6514,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6515,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6516,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6517,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6518,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6519,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6520,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6521,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6522,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6523,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6524,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6525,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6526,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6527,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6528,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6529,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6530,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6531,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6532,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6533,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6534,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6535,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6536,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6537,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6538,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6539,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6540,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6541,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6542,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6543,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6544,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6545,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6546,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6547,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6548,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6549,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6550,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6551,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6552,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6553,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6554,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6555,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6556,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6557,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6558,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6559,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6560,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6561,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6562,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6563,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6564,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6565,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6566,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6567,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6568,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6569,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6570,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6571,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6572,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,6573,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
